month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,new_house_transaction_amount,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,yr,m
2021_Nov,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 4,337,38288,35812,137115.71,114,406.87,1922.0,233520.0,9.93,2021,11
2021_Nov,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 6,276,24550,20193,49574.91,89,179.62,4229.0,400687.0,11.99,2021,11
2021-Nov,sector 7,51,10182,37935,38623.88,200,757.33,231.0,31461.0,4.47,2021,11
2021-Nov,sector 8,35,3891,11656,4535.62,111,129.59,1417.0,194483.0,42.14,2021,11
2021-Nov,sector 9,2,619,88253,5464.54,310,2732.27,62.0,8622.0,7.0,2021,11
2021-Nov,sector 10,55,4858,45752,22224.72,88,404.09,613.0,59148.0,17.06,2021,11
2021-Nov,sector 11,36,3336,16796,5602.87,93,155.64,1539.0,169769.0,39.1,2021,11
2021-Nov,sector 12,2,198,35562,704.55,99,352.28,13.0,1569.0,2.65,2021,11
2021-Nov,sector 13,134,11992,33102,39695.67,89,296.24,939.0,94263.0,8.8,2021,11
2021_Nov,sector 14,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021_Nov,sector 15,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 16,5,754,69988,5276.03,151,1055.21,223.0,29619.0,20.95,2021,11
2021-Nov,sector 17,127,12902,42878,55320.38,102,435.59,886.0,90047.0,21.38,2021,11
2021-Nov,sector 18,75,7080,30238,21409.22,94,285.46,2190.0,207077.0,32.59,2021,11
2021_Nov,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 20,50,6780,47982,32530.44,136,650.61,351.0,44519.0,4.19,2021,11
2021-Nov,sector 21,12,1572,44570,7006.9,131,583.91,89.0,11893.0,12.42,2021,11
2021-Nov,sector 22,1,82,65083,536.54,82,536.54,11.0,1127.0,3.13,2021,11
2021-Nov,sector 23,8,1189,54630,6495.34,149,811.92,242.0,30935.0,11.13,2021,11
2021-Nov,sector 24,97,9864,50310,49627.84,102,511.63,434.0,44605.0,9.28,2021,11
2021-Nov,sector 25,314,29773,25337,74881.86,94,239.24,1437.0,175535.0,8.31,2021,11
2021-Nov,sector 26,109,9232,48779,45033.39,85,413.15,233.0,22938.0,5.09,2021,11
2021-Nov,sector 27,59,6975,44168,30805.47,118,522.13,412.0,48328.0,12.34,2021,11
2021-Nov,sector 28,100,12480,60709,75767.48,125,757.67,1717.0,206167.0,56.34,2021,11
2021-Nov,sector 29,62,6145,50275,30896.37,99,498.33,1467.0,151255.0,24.5,2021,11
2021-Nov,sector 30,21,5162,55723,28761.36,246,1369.59,257.0,63767.0,12.35,2021,11
2021-Nov,sector 31,266,24929,15657,39032.09,94,146.74,3375.0,364734.0,13.09,2021,11
2021_Nov,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 33,2,113,38535,436.33,57,218.17,10.0,2466.0,3.62,2021,11
2021-Nov,sector 34,36,5245,46000,24128.64,146,670.24,75.0,13677.0,2.95,2021,11
2021-Nov,sector 35,75,7440,21559,16040.32,99,213.87,1964.0,191917.0,13.77,2021,11
2021-Nov,sector 36,425,45437,54058,245623.02,107,577.94,1579.0,162808.0,10.7,2021,11
2021-Nov,sector 37,12,1844,83374,15378.16,154,1281.51,217.0,48632.0,18.4,2021,11
2021-Nov,sector 38,48,6195,87649,54300.19,129,1131.25,1119.0,130496.0,21.81,2021,11
2021-Nov,sector 39,1,147,14964,219.97,147,219.97,26.0,4088.0,7.52,2021,11
2021_Nov,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021_Nov,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 42,402,40258,27232,109630.0,100,272.71,979.0,100016.0,3.68,2021,11
2021-Nov,sector 43,23,2481,57490,14264.18,108,620.18,525.0,55883.0,5.21,2021,11
2021-Nov,sector 44,8,1393,94383,13150.43,174,1643.8,117.0,25644.0,3.26,2021,11
2021-Nov,sector 45,149,16747,26882,45019.32,112,302.14,2151.0,260393.0,24.16,2021,11
2021-Nov,sector 46,131,13652,14694,19884.49,104,152.96,1143.0,151268.0,13.72,2021,11
2021-Nov,sector 47,161,15077,26471,39909.73,94,247.89,2936.0,274120.0,14.25,2021,11
2021-Nov,sector 48,224,31619,43597,137849.92,141,615.4,1092.0,175389.0,18.24,2021,11
2021_Nov,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 50,194,18730,19307,36162.34,97,186.4,2455.0,230019.0,14.84,2021,11
2021-Nov,sector 51,201,25366,28985,73525.06,126,365.8,1207.0,139009.0,5.94,2021,11
2021_Nov,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021_Nov,sector 53,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 54,52,7716,67896,52385.17,148,1007.41,537.0,74164.0,11.31,2021,11
2021-Nov,sector 55,1032,98197,21784,213916.45,95,207.28,10071.0,1010269.0,11.69,2021,11
2021-Nov,sector 56,177,15905,15341,24400.65,90,137.86,1358.0,126079.0,13.05,2021,11
2021-Nov,sector 57,54,5899,29777,17565.65,109,325.29,1634.0,190404.0,19.42,2021,11
2021_Nov,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 59,95,10174,34155,34750.38,107,365.79,2925.0,300210.0,45.36,2021,11
2021-Nov,sector 60,163,16297,31466,51280.77,100,314.61,2201.0,216430.0,14.97,2021,11
2021-Nov,sector 61,197,21245,45664,97014.01,108,492.46,2534.0,287719.0,14.39,2021,11
2021-Nov,sector 62,111,14672,41906,61484.37,132,553.91,657.0,79135.0,14.82,2021,11
2021-Nov,sector 63,59,6260,83192,52077.23,106,882.66,110.0,10560.0,2.55,2021,11
2021-Nov,sector 64,6,703,50269,3534.48,117,589.08,16.0,3758.0,3.33,2021,11
2021-Nov,sector 65,7,1298,81771,10616.45,185,1516.64,616.0,83858.0,22.85,2021,11
2021-Nov,sector 66,125,13583,50546,68656.93,109,549.26,1662.0,174626.0,9.29,2021,11
2021-Nov,sector 67,16,1571,20845,3273.85,98,204.62,1826.0,225924.0,96.67,2021,11
2021-Nov,sector 68,245,23859,14749,35190.99,97,143.64,2659.0,301280.0,17.83,2021,11
2021-Nov,sector 69,26,2919,12827,3744.16,112,144.01,679.0,92407.0,23.87,2021,11
2021-Nov,sector 70,12,1231,13225,1627.35,103,135.61,408.0,48287.0,35.61,2021,11
2021-Nov,sector 71,121,12016,40375,48513.39,99,400.94,1160.0,111779.0,19.41,2021,11
2021-Nov,sector 72,3,1843,14196,2615.59,614,871.86,254.0,77630.0,37.48,2021,11
2021-Nov,sector 73,21,2038,87108,17750.01,97,845.24,130.0,16668.0,13.72,2021,11
2021_Nov,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021_Nov,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 76,4,640,132982,8515.09,160,2128.77,479.0,48746.0,28.17,2021,11
2021-Nov,sector 77,94,7741,56254,43548.52,82,463.28,1025.0,98746.0,14.74,2021,11
2021_Nov,sector 78,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 79,414,38090,44571,169773.36,92,410.08,901.0,88511.0,3.94,2021,11
2021-Nov,sector 80,284,30911,35416,109473.36,109,385.47,1376.0,142792.0,5.0,2021,11
2021-Nov,sector 81,1,185,78382,1450.07,185,1450.07,89.0,21264.0,50.48,2021,11
2021-Nov,sector 82,1,177,74195,1316.59,177,1316.59,16.0,2503.0,6.33,2021,11
2021-Nov,sector 83,223,25289,43737,110605.94,113,495.99,928.0,104389.0,8.08,2021,11
2021-Nov,sector 84,20,3014,100909,30418.43,151,1520.92,100.0,14552.0,10.76,2021,11
2021-Nov,sector 85,517,58561,24761,145002.09,113,280.47,10969.0,1175025.0,16.82,2021,11
2021-Nov,sector 86,133,13608,54703,74437.6,102,559.68,943.0,109851.0,5.54,2021,11
2021_Nov,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 88,25,3576,58127,16109.27,132,767.11,157.0,20223.0,3.56,2021,11
2021_Nov,sector 89,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Nov,sector 90,1,366,45063,1650.99,366,1650.99,213.0,25600.0,69.88,2021,11
2021-Nov,sector 91,64,9904,42232,41827.56,155,653.56,1138.0,149660.0,36.0,2021,11
2021-Nov,sector 92,159,18004,21441,38602.84,113,242.79,5031.0,561774.0,35.63,2021,11
2021-Nov,sector 93,58,6714,29534,19829.08,116,341.88,1715.0,200689.0,27.74,2021,11
2021-Nov,sector 94,101,9825,27432,26951.63,97,266.85,1908.0,202821.0,20.16,2021,11
2021_Nov,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021_Nov,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,11
2021-Dec,sector 1,36,3665,66816,24490.89,102,680.3,125.0,13592.0,2.35,2021,12
2021-Dec,sector 2,73,8239,18355,14802.59,112,205.59,1351.0,152756.0,21.69,2021,12
2021_Dec,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 4,317,34470,35871,123645.73,109,390.05,2082.0,249752.0,9.96,2021,12
2021_Dec,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 6,253,22740,19758,44930.61,90,177.59,4813.0,454414.0,14.27,2021,12
2021-Dec,sector 7,25,4383,36763,16114.78,175,644.59,225.0,30789.0,4.94,2021,12
2021-Dec,sector 8,48,6217,11225,6245.35,118,132.88,1408.0,192548.0,44.24,2021,12
2021-Dec,sector 9,10,1080,74717,8071.87,108,807.19,74.0,9467.0,8.18,2021,12
2021-Dec,sector 10,137,12589,45780,57633.56,92,420.68,559.0,54175.0,7.09,2021,12
2021-Dec,sector 11,72,6719,17581,11813.0,93,164.07,1539.0,170956.0,36.08,2021,12
2021-Dec,sector 12,1,187,22746,424.85,187,424.85,12.0,1382.0,4.02,2021,12
2021-Dec,sector 13,167,15895,40640,64595.35,95,386.8,778.0,79084.0,6.97,2021,12
2021-Dec,sector 14,3,874,99996,8738.27,291,2912.76,46.0,12281.0,17.96,2021,12
2021_Dec,sector 15,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 16,72,9225,94404,87083.86,128,1209.5,154.0,21070.0,8.53,2021,12
2021-Dec,sector 17,166,15564,42826,66654.72,94,401.53,723.0,74653.0,11.04,2021,12
2021-Dec,sector 18,107,10827,33237,35985.93,101,336.32,2174.0,204357.0,27.6,2021,12
2021_Dec,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 20,74,8826,43463,38359.6,119,518.37,276.0,35658.0,3.52,2021,12
2021-Dec,sector 21,2,378,44532,1685.08,189,842.54,87.0,11514.0,13.64,2021,12
2021-Dec,sector 22,418,47328,60273,285255.34,113,682.43,467.0,52451.0,3.31,2021,12
2021-Dec,sector 23,15,1823,65553,11947.36,122,796.49,233.0,29728.0,11.22,2021,12
2021-Dec,sector 24,538,51984,60296,311709.75,96,580.47,604.0,59850.0,4.91,2021,12
2021-Dec,sector 25,223,22807,25919,58603.16,102,263.98,1540.0,183845.0,8.22,2021,12
2021-Dec,sector 26,39,3809,49345,18797.22,98,481.98,195.0,19236.0,4.54,2021,12
2021-Dec,sector 27,64,7949,44297,35210.44,124,550.16,311.0,36440.0,7.72,2021,12
2021-Dec,sector 28,197,23530,54096,127284.4,119,646.11,2012.0,243013.0,33.39,2021,12
2021-Dec,sector 29,153,14858,47905,71177.66,97,465.21,1383.0,143274.0,19.24,2021,12
2021-Dec,sector 30,25,5372,57384,30823.72,215,1232.95,231.0,58426.0,12.26,2021,12
2021-Dec,sector 31,285,27051,15545,42049.66,95,147.54,3159.0,343088.0,11.7,2021,12
2021_Dec,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021_Dec,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 34,15,2306,47386,10928.47,154,728.56,71.0,12939.0,3.37,2021,12
2021-Dec,sector 35,122,11316,22832,25837.39,93,211.78,2018.0,196406.0,15.52,2021,12
2021-Dec,sector 36,187,19508,53238,103854.05,104,555.37,1409.0,145039.0,8.19,2021,12
2021-Dec,sector 37,8,1815,82266,14931.22,227,1866.4,220.0,48611.0,19.68,2021,12
2021-Dec,sector 38,257,25927,70459,182681.91,101,710.82,865.0,105112.0,14.07,2021,12
2021-Dec,sector 39,1,147,15033,221.38,147,221.38,26.0,4088.0,11.17,2021,12
2021_Dec,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 41,1,112,42904,480.44,112,480.44,11.0,1085.0,9.77,2021,12
2021-Dec,sector 42,330,33992,26695,90743.3,103,274.98,958.0,96545.0,3.1,2021,12
2021-Dec,sector 43,122,12820,49658,63663.15,105,521.83,410.0,43896.0,3.86,2021,12
2021-Dec,sector 44,19,4241,114955,48753.17,223,2565.96,101.0,21842.0,2.64,2021,12
2021-Dec,sector 45,109,12182,28357,34545.5,112,316.93,2240.0,271993.0,25.2,2021,12
2021-Dec,sector 46,113,12847,14869,19102.73,114,169.05,1324.0,175638.0,14.31,2021,12
2021-Dec,sector 47,278,25905,26550,68777.57,93,247.4,3179.0,295462.0,14.12,2021,12
2021-Dec,sector 48,245,29247,45501,133075.87,119,543.17,1016.0,214281.0,16.11,2021,12
2021-Dec,sector 49,7,741,8827,653.7,106,93.39,106.0,11170.0,18.19,2021,12
2021-Dec,sector 50,426,39279,18662,73301.52,92,172.07,2435.0,229925.0,11.84,2021,12
2021-Dec,sector 51,294,37492,28672,107495.99,128,365.63,1595.0,179841.0,7.03,2021,12
2021_Dec,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021_Dec,sector 53,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 54,88,12254,64773,79373.24,139,901.97,807.0,115292.0,14.89,2021,12
2021-Dec,sector 55,1562,157477,21720,342041.01,101,218.98,9885.0,998054.0,10.03,2021,12
2021-Dec,sector 56,152,13142,13305,17485.59,86,115.04,1194.0,111896.0,9.87,2021,12
2021-Dec,sector 57,135,15823,32562,51524.7,117,381.66,1504.0,175392.0,16.81,2021,12
2021_Dec,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 59,136,15199,34220,52012.45,112,382.44,2737.0,277243.0,33.85,2021,12
2021-Dec,sector 60,166,16584,31175,51701.72,100,311.46,2294.0,227526.0,14.56,2021,12
2021-Dec,sector 61,383,39254,45656,179219.2,102,467.94,1906.0,218574.0,9.22,2021,12
2021-Dec,sector 62,52,7196,41689,30001.27,138,576.95,774.0,95752.0,14.89,2021,12
2021-Dec,sector 63,62,5769,82711,47716.17,93,769.62,58.0,5301.0,1.05,2021,12
2021-Dec,sector 64,14,1365,55923,7630.94,97,545.07,15.0,3580.0,2.84,2021,12
2021-Dec,sector 65,119,17425,81529,142064.71,146,1193.82,529.0,71154.0,12.28,2021,12
2021-Dec,sector 66,959,102455,52926,542251.17,107,565.43,1463.0,154038.0,6.15,2021,12
2021-Dec,sector 67,26,2853,25530,7283.27,110,280.13,1878.0,231259.0,100.16,2021,12
2021-Dec,sector 68,178,17260,14691,25357.56,97,142.46,2649.0,299049.0,16.85,2021,12
2021-Dec,sector 69,37,3966,11647,4619.56,107,124.85,646.0,88866.0,21.88,2021,12
2021-Dec,sector 70,16,1639,12786,2095.77,102,130.99,388.0,46221.0,34.12,2021,12
2021-Dec,sector 71,91,8919,40628,36236.91,98,398.21,1072.0,103189.0,16.47,2021,12
2021-Dec,sector 72,1,512,9199,470.96,512,470.96,254.0,77427.0,37.02,2021,12
2021-Dec,sector 73,3,360,84954,3058.18,120,1019.39,128.0,16389.0,17.65,2021,12
2021-Dec,sector 74,1,211,114486,2420.92,211,2420.92,,,,2021,12
2021-Dec,sector 75,6,591,22279,1317.24,99,219.54,150.0,15610.0,21.45,2021,12
2021-Dec,sector 76,8,848,119282,10110.32,106,1263.79,471.0,47898.0,29.17,2021,12
2021-Dec,sector 77,100,8505,55716,45311.53,82,457.69,1372.0,129548.0,16.82,2021,12
2021-Dec,sector 78,2,644,54418,3504.05,322,1752.03,77.0,9350.0,34.87,2021,12
2021-Dec,sector 79,448,42377,41621,176374.78,95,393.69,1451.0,141644.0,4.91,2021,12
2021-Dec,sector 80,664,83563,38348,320451.87,126,482.61,1580.0,172468.0,4.48,2021,12
2021-Dec,sector 81,86,14342,93456,134031.45,167,1558.51,229.0,45257.0,13.97,2021,12
2021-Dec,sector 82,1,147,76542,1123.79,147,1123.79,14.0,2181.0,6.01,2021,12
2021-Dec,sector 83,191,21463,43586,93550.96,112,489.8,1322.0,147173.0,9.83,2021,12
2021-Dec,sector 84,21,2285,93883,21453.47,109,1021.59,92.0,13492.0,9.68,2021,12
2021-Dec,sector 85,1150,116277,24935,289933.64,101,252.12,10075.0,1050044.0,13.12,2021,12
2021-Dec,sector 86,329,40079,60450,242278.04,122,736.41,662.0,76709.0,3.35,2021,12
2021_Dec,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 88,20,2431,46731,10934.98,123,575.53,138.0,17741.0,3.9,2021,12
2021_Dec,sector 89,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021_Dec,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021-Dec,sector 91,95,11457,41449,47488.96,121,499.88,1053.0,139708.0,26.69,2021,12
2021-Dec,sector 92,205,22737,21743,49436.31,111,241.15,4941.0,552021.0,33.22,2021,12
2021-Dec,sector 93,55,6622,26872,17793.07,120,323.51,1673.0,195658.0,28.26,2021,12
2021-Dec,sector 94,238,23316,26832,62561.15,98,262.86,1854.0,200928.0,16.83,2021,12
2021_Dec,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2021_Dec,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2021,12
2022-Jan,sector 1,5,454,46576,2116.24,91,423.25,118.0,12871.0,3.79,2022,1
2022-Jan,sector 2,35,4195,17690,6800.33,116,206.07,1331.0,150419.0,23.06,2022,1
2022_Jan,sector 3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 4,104,12105,36228,43853.58,116,421.67,1954.0,235113.0,10.23,2022,1
2022_Jan,sector 5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 6,218,19888,19228,38240.72,91,175.42,4089.0,387279.0,13.61,2022,1
2022-Jan,sector 7,4,544,33555,1331.29,132,443.76,221.0,30246.0,5.57,2022,1
2022-Jan,sector 8,24,2571,11791,3031.86,107,126.33,1435.0,195038.0,51.18,2022,1
2022-Jan,sector 9,8,751,74355,4862.57,109,810.43,70.0,9057.0,8.61,2022,1
2022-Jan,sector 10,36,3263,45646,14893.84,91,413.72,645.0,62146.0,9.5,2022,1
2022-Jan,sector 11,19,1742,15273,2660.36,92,140.02,1515.0,168845.0,37.89,2022,1
2022-Jan,sector 12,1,122,35968,438.81,122,438.81,11.0,1260.0,5.68,2022,1
2022-Jan,sector 13,40,3200,40500,12960.57,80,324.01,749.0,76196.0,7.48,2022,1
2022_Jan,sector 14,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 15,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 16,8,988,73864,7296.92,123,912.12,147.0,20190.0,9.13,2022,1
2022-Jan,sector 17,22,2114,43082,9109.68,96,414.08,693.0,71909.0,10.68,2022,1
2022-Jan,sector 18,47,5240,30641,16054.3,111,341.58,2142.0,201230.0,28.86,2022,1
2022_Jan,sector 19,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 20,26,3129,41658,13033.17,120,501.28,249.0,32473.0,3.46,2022,1
2022-Jan,sector 21,3,179,56364,1011.4,60,337.13,85.0,11399.0,16.2,2022,1
2022-Jan,sector 22,60,6023,61834,37240.18,100,620.67,369.0,42441.0,3.17,2022,1
2022-Jan,sector 23,9,1340,56426,7560.28,149,840.03,223.0,28326.0,12.89,2022,1
2022-Jan,sector 24,54,5757,61354,33457.58,103,631.28,682.0,67810.0,5.47,2022,1
2022-Jan,sector 25,218,21212,25547,53282.58,96,245.54,1435.0,174816.0,7.88,2022,1
2022-Jan,sector 26,160,14681,49145,70971.97,91,446.36,33.0,4246.0,0.75,2022,1
2022-Jan,sector 27,23,2722,45135,12284.58,118,534.11,291.0,34051.0,7.72,2022,1
2022-Jan,sector 28,182,21346,54886,117160.22,117,643.74,1923.0,230855.0,22.07,2022,1
2022-Jan,sector 29,45,4308,48881,21057.44,96,467.94,1314.0,136675.0,18.5,2022,1
2022-Jan,sector 30,12,3247,57373,18628.38,271,1552.37,219.0,55098.0,12.13,2022,1
2022-Jan,sector 31,151,14413,14069,20277.64,95,134.29,2997.0,327449.0,11.59,2022,1
2022_Jan,sector 32,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 34,6,1094,43428,4750.07,182,791.68,70.0,12549.0,3.87,2022,1
2022-Jan,sector 35,114,11102,23066,25607.97,97,224.63,1894.0,184384.0,16.85,2022,1
2022-Jan,sector 36,88,9187,52711,48423.22,104,550.26,1288.0,132498.0,7.09,2022,1
2022-Jan,sector 37,6,1182,81712,9655.59,197,1609.26,218.0,48197.0,24.87,2022,1
2022-Jan,sector 38,21,2318,76461,17725.35,110,844.06,841.0,102499.0,13.85,2022,1
2022_Jan,sector 39,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 42,159,15491,26989,41807.89,97,262.94,789.0,82479.0,2.53,2022,1
2022-Jan,sector 43,38,4289,54740,23479.92,113,617.89,367.0,39363.0,4.64,2022,1
2022-Jan,sector 44,8,1564,101768,15920.54,196,1990.07,94.0,20381.0,2.86,2022,1
2022-Jan,sector 45,56,7865,27343,21505.83,140,384.03,2173.0,264190.0,24.87,2022,1
2022-Jan,sector 46,60,6646,14789,9828.65,111,163.81,1254.0,170385.0,14.23,2022,1
2022-Jan,sector 47,141,12679,26534,33643.49,90,238.61,3457.0,322843.0,18.62,2022,1
2022-Jan,sector 48,85,12488,44316,55341.99,147,651.08,911.0,198958.0,13.92,2022,1
2022-Jan,sector 49,8,856,8707,745.09,107,93.14,98.0,10315.0,14.85,2022,1
2022-Jan,sector 50,191,18303,18647,34129.75,96,178.69,2114.0,200261.0,9.91,2022,1
2022-Jan,sector 51,104,11988,28519,34189.58,115,328.75,1452.0,162961.0,6.64,2022,1
2022_Jan,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 53,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 54,153,22607,66702,150793.75,148,985.58,659.0,94990.0,9.26,2022,1
2022-Jan,sector 55,532,53532,20792,111305.96,101,209.22,9453.0,952411.0,10.19,2022,1
2022-Jan,sector 56,99,9097,15257,13878.4,92,140.19,1091.0,102641.0,9.25,2022,1
2022-Jan,sector 57,49,5696,30209,17206.77,116,351.16,1825.0,210932.0,22.58,2022,1
2022_Jan,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 59,88,9401,34689,32609.92,107,370.57,2672.0,269957.0,29.81,2022,1
2022-Jan,sector 60,107,10845,29815,32335.25,101,302.2,2173.0,215306.0,14.06,2022,1
2022-Jan,sector 61,105,11349,52548,59637.38,108,567.98,1893.0,213493.0,9.65,2022,1
2022-Jan,sector 62,76,10517,42964,45184.51,138,594.53,785.0,102233.0,13.99,2022,1
2022-Jan,sector 63,22,1723,79526,13698.38,78,622.65,38.0,3317.0,0.66,2022,1
2022-Jan,sector 64,3,386,50482,1950.58,129,650.19,14.0,3402.0,3.74,2022,1
2022-Jan,sector 65,20,2864,69371,19867.68,143,993.38,478.0,63895.0,11.27,2022,1
2022-Jan,sector 66,209,22928,50896,116692.74,110,558.34,1133.0,117885.0,4.52,2022,1
2022-Jan,sector 67,39,3814,21348,8143.33,98,208.8,1840.0,227518.0,93.89,2022,1
2022-Jan,sector 68,139,14387,14480,20832.8,104,149.88,2763.0,311124.0,16.68,2022,1
2022-Jan,sector 69,15,2028,13228,2682.24,135,178.82,630.0,86747.0,32.6,2022,1
2022-Jan,sector 70,14,1381,11868,1638.4,99,117.03,376.0,45055.0,35.3,2022,1
2022-Jan,sector 71,98,9333,40085,37411.29,95,381.75,968.0,93224.0,14.37,2022,1
2022_Jan,sector 72,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 73,1,109,90376,981.84,109,981.84,127.0,16280.0,18.26,2022,1
2022_Jan,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 75,9,958,22018,2109.58,106,234.4,378.0,37451.0,50.62,2022,1
2022-Jan,sector 76,3,415,113354,4703.96,138,1567.99,460.0,46368.0,45.61,2022,1
2022-Jan,sector 77,65,6463,53171,32851.77,97,513.31,1295.0,122250.0,15.29,2022,1
2022_Jan,sector 78,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 79,259,24457,44065,107769.01,94,416.1,1452.0,144110.0,4.8,2022,1
2022-Jan,sector 80,138,15024,37044,55653.28,109,403.28,1734.0,184254.0,4.88,2022,1
2022-Jan,sector 81,11,1893,93463,17688.19,172,1608.02,211.0,42214.0,11.86,2022,1
2022_Jan,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 83,109,12833,43894,56329.9,118,516.79,1322.0,146258.0,9.65,2022,1
2022-Jan,sector 84,12,1956,123259,24106.13,163,2008.84,84.0,12022.0,7.56,2022,1
2022-Jan,sector 85,593,61628,21811,134195.02,104,226.68,9685.0,1007751.0,13.13,2022,1
2022-Jan,sector 86,44,4454,56550,25189.78,101,572.49,570.0,65743.0,3.78,2022,1
2022-Jan,sector 87,2,143,31122,446.35,72,223.18,10.0,823.0,5.74,2022,1
2022-Jan,sector 88,14,1893,53433,9419.99,136,724.61,121.0,15522.0,4.66,2022,1
2022_Jan,sector 89,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 90,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022-Jan,sector 91,33,3661,43014,15745.97,111,477.15,1006.0,134691.0,23.46,2022,1
2022-Jan,sector 92,121,13812,21146,29207.66,114,241.39,4847.0,541673.0,33.04,2022,1
2022-Jan,sector 93,25,3997,28821,11521.07,160,460.84,1646.0,191678.0,28.19,2022,1
2022-Jan,sector 94,138,13723,25878,35511.9,99,257.33,2369.0,262880.0,22.17,2022,1
2022_Jan,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
2022_Jan,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2022,1
